epoch,phase,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
1,head,0.7464316698020301,0.6730428388041835,0.5247907276239536,0.5709677419354838,0.5021761339351799,0.5486046486166917,0.0001
2,head,0.735481963338809,0.6560657674266446,0.5486155827430779,0.635483870967742,0.528861354966168,0.5773152337858221,0.0001
3,head,0.7294062848100337,0.7039038288977838,0.5492594977462975,0.5225806451612903,0.5286152362517474,0.5224017321785477,7.500000000000001e-05
4,head,0.7380145151463157,0.7351062918862988,0.5280103026400516,0.45806451612903226,0.5059731580032332,0.4479308005427408,2.500000000000001e-05
5,head,0.7204727164331131,0.7291807486164954,0.5589182227945911,0.45161290322580644,0.5393605030551106,0.4423280423280423,0.0
1,finetune,0.7297747307873816,0.8039060813765372,0.5685769478428847,0.3967741935483871,0.5439336082416388,0.3452011159932679,1e-05
2,finetune,0.6826499886307038,0.7776549379671773,0.6175144880875725,0.4258064516129032,0.6049462973431317,0.3985437739797698,1e-05
3,finetune,0.6101501257436474,0.5582569572233385,0.7070186735350934,0.7580645161290323,0.6909612231482887,0.7209921877812578,9.98292246503335e-06
4,finetune,0.5654627493098714,0.6918068345515959,0.7688345138441726,0.535483870967742,0.7518764132902354,0.5342431451108051,9.931806517013612e-06
5,finetune,0.525211859386503,0.6649687590137605,0.7997424339987121,0.5870967741935483,0.7852065713982033,0.587028017151659,9.847001329696653e-06
6,finetune,0.4983847563833248,0.6013564577025752,0.8145524790727624,0.6903225806451613,0.8002914827039307,0.6705194632655773,9.729086208503174e-06
7,finetune,0.45404072780418764,0.5668632415033156,0.8467482292337412,0.6870967741935484,0.8348403875026811,0.6707868489911211,9.578866633275289e-06
8,finetune,0.4222821662752995,0.6383170173052819,0.8789439793947199,0.6387096774193548,0.8702963294666212,0.6365311335371215,9.397368756032445e-06
9,finetune,0.4155462319744992,0.6972315645025623,0.8821635544108177,0.603225806451613,0.8729601244476629,0.6031225604996098,9.185832391312644e-06
10,finetune,0.38798544457552897,0.836291727615941,0.9001931745009659,0.5580645161290323,0.8930253021391384,0.5570273794002607,8.94570254698197e-06
11,finetune,0.36921915425382273,0.7298966325098468,0.9156471345782357,0.5903225806451613,0.9089220920211754,0.5893611473272491,8.67861955336566e-06
12,finetune,0.373121833501903,1.0852299812339967,0.9079201545396007,0.45483870967741935,0.9007284032569169,0.4209450124343741,8.386407858128707e-06
13,finetune,0.36617470263513685,0.650415430338152,0.9175788795878944,0.6193548387096774,0.9104208575775273,0.6122371099050203,8.071063563448341e-06
14,finetune,0.3336236250454276,0.8581784097417708,0.9375402446877013,0.5258064516129032,0.9332434625425368,0.5231817183036696,7.734740790612137e-06
15,finetune,0.34334026723236555,0.7315462304699806,0.927237604636188,0.5870967741935483,0.9216711383124451,0.587028017151659,7.379736965185369e-06
16,finetune,0.33899387734518155,0.7609983439407041,0.9375402446877013,0.5612903225806452,0.9328114929763409,0.5612172682236376,7.008477123264849e-06
17,finetune,0.3452848601325895,0.976829997762557,0.9362524146812621,0.5,0.9311701306114226,0.48609076032898746,6.6234973460234184e-06
18,finetune,0.32960308277445766,0.6931930717922026,0.9465550547327752,0.5935483870967742,0.9427167746938612,0.5929384301138022,6.227427435703997e-06
19,finetune,0.3313786140274249,0.5860526700173655,0.9452672247263362,0.7064516129032258,0.9407684110157608,0.6882011605415861,5.82297295140367e-06
20,finetune,0.3395594673162879,0.8177463225299312,0.9330328396651641,0.532258064516129,0.9277754524542895,0.5296690418641639,5.412896727361663e-06
21,finetune,0.3202583998614408,0.746588394814922,0.9536381197681906,0.5806451612903226,0.9499607977917879,0.5806277056277056,5e-06
22,finetune,0.3201356851240933,0.5892893052870227,0.9562137797810689,0.6903225806451613,0.9523733069712735,0.6806318681318682,4.587103272638339e-06
