epoch,phase,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
1,head,0.8146718894566819,0.7324444797261351,0.5622179239200515,0.4212218649517685,0.47033297540342556,0.4146310858290112,0.0001
2,head,0.7460867221473803,0.7693516566055764,0.5157962604771116,0.3665594855305466,0.4891862201435347,0.34834125743216654,0.0001
3,head,0.7347936013834773,0.7894883690539664,0.5306254029658285,0.36012861736334406,0.5156185651923235,0.31478836593926107,7.500000000000001e-05
4,head,0.7332982339834414,0.7502013408486099,0.528046421663443,0.38263665594855306,0.5115540687048912,0.3772215269086358,2.500000000000001e-05
5,head,0.7329648833440858,0.7698700571750138,0.559638942617666,0.3665594855305466,0.530563390580097,0.3420710688244327,0.0
1,finetune,0.7301663280225122,0.8142100369431965,0.5473887814313346,0.3665594855305466,0.5246817538896746,0.29672738960248857,1e-05
2,finetune,0.6815662227239554,0.8425313428858852,0.6189555125725339,0.3729903536977492,0.6035229772077,0.29741534112631346,1e-05
3,finetune,0.6438225980422944,0.8528064581358931,0.6711798839458414,0.40192926045016075,0.6556873977086743,0.3403804050355774,9.98292246503335e-06
4,finetune,0.5796016931226375,0.8021457299733852,0.7446808510638298,0.4630225080385852,0.7281009618789931,0.4360619781317524,9.931806517013612e-06
5,finetune,0.5556126023245811,0.8402892265384987,0.7736943907156673,0.43086816720257237,0.7579132731675104,0.39266524708452394,9.847001329696653e-06
6,finetune,0.5214788517515403,0.9734960011538969,0.7898130238555771,0.3858520900321543,0.7745953088277775,0.315033267605309,9.729086208503174e-06
7,finetune,0.5205983717083393,0.7220793726264089,0.8020631850419084,0.5627009646302251,0.7871924973441353,0.5588652482269503,9.578866633275289e-06
8,finetune,0.4989931091502895,0.9264447954977441,0.8207607994842038,0.4212218649517685,0.8070819567684042,0.3744971842316975,9.397368756032445e-06
9,finetune,0.4714339978844023,0.7299377907702393,0.8446163765312702,0.5594855305466238,0.8320663124908741,0.5568464298715482,9.185832391312644e-06
10,finetune,0.4381133573313516,0.8189799850776648,0.874274661508704,0.5337620578778135,0.864016186140617,0.5281222204782086,8.94570254698197e-06
11,finetune,0.42398354497592267,0.7646513953086265,0.8723404255319149,0.5659163987138264,0.8639579759862779,0.5637332834564668,8.67861955336566e-06
