epoch,phase,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
1,head,0.8040335959798662,0.7658908897830594,0.571152607855763,0.4,0.49737290211217505,0.39977514990006663,0.0001
2,head,0.753375947782476,0.8065124100254428,0.5048293625241468,0.36774193548387096,0.4808149364439477,0.32500888730892286,0.0001
3,head,0.7465908864353521,0.8088779537908493,0.5009658725048294,0.3419354838709677,0.48241636933085574,0.2753025302530253,7.500000000000001e-05
4,head,0.729328390597069,0.7765757543425407,0.5402446877012235,0.38387096774193546,0.5191875409767824,0.3455650732246477,2.500000000000001e-05
5,head,0.7230821041928823,0.7643310558411383,0.5441081777205409,0.38387096774193546,0.5295711254107338,0.3590534645319824,0.0
1,finetune,0.7132390065877882,0.845441859960556,0.5743721828718609,0.3548387096774194,0.5569454605094208,0.2730172130763097,1e-05
2,finetune,0.6637139998170075,1.1088263422250748,0.6245975531229878,0.3548387096774194,0.6108396785791808,0.2619047619047619,1e-05
3,finetune,0.6074221879531703,0.9986629506753337,0.7269800386349002,0.3709677419354839,0.7091020258139304,0.2962665455942444,9.98292246503335e-06
4,finetune,0.5876912772079782,1.0308991012073332,0.7295556986477785,0.38064516129032255,0.7129996303923121,0.31494866718843517,9.931806517013612e-06
5,finetune,0.542625501665544,1.080423585589855,0.7842884739214424,0.3741935483870968,0.7697690277818958,0.30150987224157955,9.847001329696653e-06
6,finetune,0.5270994959995199,0.7923598071259838,0.789439793947199,0.4870967741935484,0.7736644992733015,0.47605633802816905,9.729086208503174e-06
7,finetune,0.512062862697756,0.8027699572424735,0.8087572440437862,0.4935483870967742,0.7953137585121184,0.4877435244340129,9.578866633275289e-06
8,finetune,0.4755306833034474,0.8043816112702893,0.840952994204765,0.535483870967742,0.8276138837894378,0.5335423197492163,9.397368756032445e-06
9,finetune,0.47235740344139043,0.9031740921639627,0.8544752092723761,0.4774193548387097,0.8426942824975439,0.46458271141626506,9.185832391312644e-06
10,finetune,0.4524469329937765,1.2845269083976745,0.8486799742433999,0.38064516129032255,0.8376962838539478,0.320827057373682,8.94570254698197e-06
11,finetune,0.42701910279753585,1.419166002013991,0.8692852543464262,0.3774193548387097,0.8588640051931191,0.30984761970677466,8.67861955336566e-06
12,finetune,0.41208804083576683,1.887025417279332,0.8860270444301352,0.3580645161290323,0.8775773878847126,0.2712431040389363,8.386407858128707e-06
13,finetune,0.4004799961199395,1.5290221547167147,0.8950418544752092,0.3903225806451613,0.8865017017638173,0.3271317829457364,8.071063563448341e-06
14,finetune,0.37843720512242757,1.220605113237135,0.9098518995492595,0.43548387096774194,0.9029194707588553,0.40423242073820265,7.734740790612137e-06
15,finetune,0.3784753720144725,1.4867973413198226,0.9085640695428203,0.38064516129032255,0.9015326060554103,0.31793179317931797,7.379736965185369e-06
16,finetune,0.37940787628091543,1.4548851131671858,0.9124275595621378,0.3903225806451613,0.9055525147479171,0.3271317829457364,7.008477123264849e-06
17,finetune,0.39404684976846727,1.0008295991728382,0.8995492594977463,0.4838709677419355,0.8918245531312958,0.4689280054820335,6.6234973460234184e-06
18,finetune,0.36827277085586124,1.5143405707372772,0.922730199613651,0.4032258064516129,0.9169106972795789,0.34961838986606786,6.227427435703997e-06
19,finetune,0.3683569194882129,1.2494711752380094,0.9201545396007726,0.4161290322580645,0.9140779211507915,0.3733456929382727,5.82297295140367e-06
20,finetune,0.35074215858733354,1.104844119231547,0.9368963296844817,0.4774193548387097,0.9315238479175589,0.45846273291925466,5.412896727361663e-06
21,finetune,0.3446780834095139,1.4636258679532235,0.9336767546683837,0.3967741935483871,0.9285499561586295,0.33989227843632924,5e-06
22,finetune,0.3392689607639276,1.4075317651994768,0.9362524146812621,0.4096774193548387,0.9316252429852802,0.36168776371308015,4.587103272638339e-06
23,finetune,0.34196792501675566,1.3716406783269297,0.9465550547327752,0.43870967741935485,0.9421620954624488,0.40670509041312863,4.17702704859633e-06
24,finetune,0.3525505011034104,1.5097439096098946,0.9317450096587251,0.4032258064516129,0.9265504809837412,0.34961838986606786,3.7725725642960047e-06
25,finetune,0.3598191127497691,1.540166366424772,0.9304571796522859,0.3903225806451613,0.9245364854601671,0.3271317829457364,3.3765026539765832e-06
26,finetune,0.34054861272908915,1.4542291775826486,0.9381841596909208,0.4032258064516129,0.9329736728528268,0.35471167369901546,2.991522876735154e-06
27,finetune,0.3447863204741739,1.2866768710315228,0.9362524146812621,0.43548387096774194,0.9314261629346161,0.4003868471953578,2.6202630348146323e-06
28,finetune,0.3329482048999396,1.4956467340069433,0.9471989697359948,0.4129032258064516,0.9429678263050411,0.3710144927536232,2.265259209387867e-06
29,finetune,0.3444683559080592,1.173247595804353,0.9362524146812621,0.4612903225806452,0.9312735099470963,0.4380827300257243,1.928936436551661e-06
30,finetune,0.3291539732901726,1.6294838061976817,0.9497746297488732,0.38064516129032255,0.9457086461717187,0.31494866718843517,1.6135921418712959e-06
31,finetune,0.3373633872979085,1.4709907725693718,0.9459111397295557,0.4129032258064516,0.9413519637462235,0.36638066573828665,1.321380446634342e-06
32,finetune,0.33988635617152996,1.3976136392643375,0.9375402446877013,0.4129032258064516,0.9323018086136658,0.36873433583959897,1.0542974530180327e-06
33,finetune,0.33089326204059205,1.305718280423072,0.943979394719897,0.432258064516129,0.9393747265690728,0.3979519774011299,8.141676086873574e-07
34,finetune,0.3280285233385856,1.297417914482855,0.9536381197681906,0.432258064516129,0.9500357474798027,0.39988560869373924,6.026312439675553e-07
35,finetune,0.3329387195864111,1.419951862385196,0.9491307147456536,0.4290322580645161,0.9451165312477493,0.38937669014789833,4.211333667247125e-07
36,finetune,0.342606513214664,1.0220998990920283,0.9394719896973599,0.5096774193548387,0.9345219513070313,0.5005088195386703,2.7091379149682683e-07
37,finetune,0.32885782671066843,1.3932782184452779,0.9459111397295557,0.4258064516129032,0.9417083720597698,0.38483835005574135,1.5299867030334815e-07
38,finetune,0.3276100457674138,1.1816660895462958,0.9497746297488732,0.4870967741935484,0.9457086461717187,0.46914949758214775,6.819348298638839e-08
39,finetune,0.3548276235960563,1.210395921766758,0.9349645846748229,0.45806451612903226,0.9294552212257241,0.43393765488457026,1.7077534966650767e-08
40,finetune,0.33481527437951897,1.0954142335441805,0.948486799742434,0.47096774193548385,0.9443588549317473,0.45177708764665286,0.0
