epoch,phase,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
1,head,0.7453070437992609,0.7232162237167359,0.4713457823567289,0.4064516129032258,0.46650055127714285,0.3942483326961471,0.0001
2,head,0.7325524001143014,0.7371723951831941,0.5215711526078558,0.36774193548387096,0.501179095915508,0.36560307383895757,0.0001
3,head,0.7352936719205405,0.7088760045266921,0.5086928525434643,0.4838709677419355,0.4938435823537528,0.452683615819209,7.500000000000001e-05
4,head,0.7301976437808158,0.7272711323153588,0.5331616226658081,0.38064516129032255,0.5090742293456256,0.38023241284518305,2.500000000000001e-05
5,head,0.7243715263687251,0.7190742000456779,0.5376690276883451,0.3935483870967742,0.5164939137553638,0.39263829255075244,0.0
1,finetune,0.709969095276466,0.7046933266424363,0.5595621377978107,0.4870967741935484,0.5388666624992187,0.4855496759244763,1e-05
2,finetune,0.6927495568472573,0.7706978865208164,0.613650998068255,0.36451612903225805,0.5897294098584703,0.2856558000257337,1e-05
3,finetune,0.6746558780372335,0.6763435340696765,0.6110753380553767,0.5870967741935483,0.5969229023929925,0.5866666666666667,9.98292246503335e-06
4,finetune,0.6381419834903341,0.6017782295903852,0.6741790083708951,0.7032258064516129,0.6551287992893833,0.6908602150537635,9.931806517013612e-06
5,finetune,0.6024909194484497,0.6433219663558468,0.7308435286542176,0.6193548387096774,0.7122268798785699,0.6193389943389944,9.847001329696653e-06
6,finetune,0.565482066933447,0.5130891213493962,0.7553122987765615,0.7709677419354839,0.7378330063687024,0.7281742846204197,9.729086208503174e-06
7,finetune,0.5448014464826639,0.5118910818330703,0.7830006439150032,0.7774193548387097,0.768394514514922,0.7473154481341036,9.578866633275289e-06
8,finetune,0.5336628887857534,0.5106815332366574,0.7926593689632968,0.7903225806451613,0.7763816893296271,0.7741309928147875,9.397368756032445e-06
9,finetune,0.5105054363924998,0.47887581577224114,0.8081133290405667,0.7935483870967742,0.7935098427656119,0.7625544544975824,9.185832391312644e-06
10,finetune,0.508616011793661,0.6189509313914083,0.8042498390212492,0.6096774193548387,0.7912892787041785,0.6095758521988031,8.94570254698197e-06
11,finetune,0.4977962471789417,0.5144970190140509,0.8139085640695428,0.7548387096774194,0.8004009618459187,0.7471668956043955,8.67861955336566e-06
12,finetune,0.4746157835931526,0.5030223425357573,0.8403090792015454,0.7741935483870968,0.8277722327756134,0.7627793082338536,8.386407858128707e-06
13,finetune,0.4711134309394085,0.49336323382393005,0.8415969092079846,0.7774193548387097,0.8285108682771276,0.7627840436503976,8.071063563448341e-06
14,finetune,0.46880086348736894,0.5061003857081936,0.8441725692208628,0.7580645161290323,0.833159608773475,0.7483194232455428,7.734740790612137e-06
15,finetune,0.4746926396375154,0.48805481387722877,0.8332260141661301,0.7838709677419354,0.8197934349536946,0.7732805012498499,7.379736965185369e-06
16,finetune,0.45633550751078766,0.46831791112499854,0.8518995492594977,0.7838709677419354,0.8402726352354479,0.7696598684721252,7.008477123264849e-06
17,finetune,0.4511136844399201,0.4561060803071145,0.8486799742433999,0.7903225806451613,0.8364921127958234,0.7654221818647482,6.6234973460234184e-06
18,finetune,0.4419427175177963,0.46743293692988735,0.8557630392788153,0.7870967741935484,0.845013294554579,0.7285175946075049,6.227427435703997e-06
19,finetune,0.4395011946299885,0.48765548208067494,0.8634900193174501,0.7677419354838709,0.8532088985272559,0.7567143355423788,5.82297295140367e-06
20,finetune,0.4202336005372381,0.4570941074240592,0.8776561493882807,0.7870967741935484,0.8674467037548157,0.7576862949452841,5.412896727361663e-06
