epoch,phase,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
1,head,0.7551847701684495,0.7058587932893318,0.4764667956157318,0.4758842443729904,0.47326094957673903,0.4279798241951682,0.0001
2,head,0.7425671267094418,0.7219819978502402,0.5087040618955513,0.4115755627009646,0.48405626276913405,0.41155122677502404,0.0001
3,head,0.728229327327893,0.7293510973645176,0.5357833655705996,0.3987138263665595,0.5158118190615927,0.3875438356308645,7.500000000000001e-05
4,head,0.7395185201418623,0.693008190757592,0.498388136686009,0.5498392282958199,0.48555152337847934,0.49437941285767373,2.500000000000001e-05
5,head,0.7307546975764823,0.699767331026758,0.5325596389426177,0.5209003215434084,0.502373569319863,0.5060071424764139,0.0
1,finetune,0.7170187942755752,0.7093349361726325,0.5544809800128949,0.4565916398713826,0.5291122455570099,0.4444373976005497,1e-05
2,finetune,0.6969973046805765,0.6693930786905564,0.5815602836879432,0.594855305466238,0.5612121819755062,0.5929995845450768,1e-05
3,finetune,0.6629248459365275,0.6739496680701277,0.6544165054803353,0.5819935691318328,0.6324709543935347,0.581989247311828,9.98292246503335e-06
4,finetune,0.635536181357966,0.656425989996582,0.6673114119922631,0.6077170418006431,0.6482560388172005,0.6072256728778468,9.931806517013612e-06
5,finetune,0.6098201795980133,0.5524399134890443,0.7072856221792392,0.729903536977492,0.6907155908499947,0.68537431351768,9.847001329696653e-06
6,finetune,0.5778095081573452,0.5483531346275109,0.7453255963894262,0.7331189710610932,0.7306530458458504,0.7087259227496869,9.729086208503174e-06
7,finetune,0.5718279482279187,0.544349898287721,0.7543520309477756,0.7556270096463023,0.7379529652687271,0.7396686932769407,9.578866633275289e-06
8,finetune,0.560505750715771,0.5116508434439778,0.7717601547388782,0.7652733118971061,0.7543417722878241,0.722582694869069,9.397368756032445e-06
9,finetune,0.5401993932299733,0.5035093867510462,0.778207607994842,0.7620578778135049,0.7626575183541578,0.7196150097465888,9.185832391312644e-06
10,finetune,0.5138186054949142,0.4943144729666388,0.8085106382978723,0.7877813504823151,0.794124337821525,0.7627600554785021,8.94570254698197e-06
11,finetune,0.5011276463436973,0.4834669740253706,0.8181818181818182,0.7845659163987139,0.804015034197961,0.7618764642020457,8.67861955336566e-06
12,finetune,0.5157643676880173,0.4827977698715553,0.8098001289490652,0.7813504823151125,0.7963930176126081,0.7544128576737272,8.386407858128707e-06
13,finetune,0.4792220183221238,0.47668338933558324,0.8304319793681496,0.7813504823151125,0.8179581526844627,0.7494312796208531,8.071063563448341e-06
14,finetune,0.4725750140187665,0.4976673636022488,0.8452611218568665,0.7684887459807074,0.834528817875013,0.7541933784139809,7.734740790612137e-06
15,finetune,0.4692751701457665,0.48348986719198933,0.8381689232753062,0.7909967845659164,0.8246945446505405,0.7745497128199409,7.379736965185369e-06
16,finetune,0.4669920556165571,0.5255631557231547,0.8355899419729207,0.7652733118971061,0.8221750126454224,0.7568152361365511,7.008477123264849e-06
17,finetune,0.4373908032531664,0.48814982683712266,0.8665377176015474,0.7845659163987139,0.8564053962306176,0.7701049240376446,6.6234973460234184e-06
18,finetune,0.4553366473687994,0.5136538997915396,0.8491295938104448,0.7684887459807074,0.8372522465964736,0.7604416295789114,6.227427435703997e-06
19,finetune,0.45221097241825325,0.5167710207091267,0.8588007736943907,0.7781350482315113,0.8463201005141078,0.769557887050182,5.82297295140367e-06
20,finetune,0.4322273697029153,0.5339145167368401,0.8620245003223727,0.7588424437299035,0.8532626571645829,0.7529576241566667,5.412896727361663e-06
21,finetune,0.43485390928620143,0.48079402979547187,0.854287556415216,0.77491961414791,0.8429340344990751,0.7576587407605309,5e-06
22,finetune,0.4384314734885033,0.48650169746285465,0.8575112830431979,0.77491961414791,0.8466936838983888,0.7602211648603401,4.587103272638339e-06
23,finetune,0.42101855338734245,0.4635773195235292,0.877498388136686,0.797427652733119,0.8676545086119554,0.7740685647075103,4.17702704859633e-06
24,finetune,0.4174356672319576,0.4731938889747264,0.8768536428110896,0.7942122186495176,0.867504496038879,0.7800176834659593,3.7725725642960047e-06
25,finetune,0.41998299074357437,0.46533544941347127,0.8787878787878788,0.7942122186495176,0.8684392900843538,0.7699491447064262,3.3765026539765832e-06
26,finetune,0.41025551974888697,0.557006556552706,0.8891038039974211,0.7427652733118971,0.8806406351228976,0.7390720698045138,2.991522876735154e-06
27,finetune,0.4158964180354531,0.4745413434850441,0.8820116054158608,0.7877813504823151,0.871887899147147,0.7731432360742706,2.6202630348146323e-06
28,finetune,0.39891446459147334,0.4783446517596291,0.8968407479045777,0.7845659163987139,0.8886355885045505,0.7693006056177412,2.265259209387867e-06
29,finetune,0.3932431368079207,0.46155214970901465,0.8878143133462283,0.8038585209003215,0.8796919746504088,0.7832009599451459,1.928936436551661e-06
30,finetune,0.39217463706402067,0.5102729016369946,0.8891038039974211,0.7717041800643086,0.8807285798594344,0.7622554561409176,1.6135921418712959e-06
31,finetune,0.3895626202235293,0.49278213548506955,0.9013539651837524,0.77491961414791,0.8928898828935163,0.7617953431372549,1.321380446634342e-06
32,finetune,0.402802498570417,0.4793805115859225,0.877498388136686,0.77491961414791,0.8686291677217108,0.7617953431372549,1.0542974530180327e-06
33,finetune,0.4118718531422274,0.4682223005310132,0.8736299161831077,0.7845659163987139,0.8631610219845514,0.7648751424605906,8.141676086873574e-07
34,finetune,0.4032025759562917,0.47343443223901116,0.8871695680206318,0.7813504823151125,0.8781490780990673,0.7627871500358938,6.026312439675553e-07
35,finetune,0.4138139846208094,0.49901316135259305,0.8787878787878788,0.7717041800643086,0.8700120185877981,0.7602419188464337,4.211333667247125e-07
36,finetune,0.3933630546472059,0.47451964059060026,0.9110251450676983,0.7781350482315113,0.903579537263947,0.758825314407094,2.7091379149682683e-07
37,finetune,0.3909013915607654,0.479212636637151,0.8942617666021921,0.7845659163987139,0.8859374719735968,0.7693006056177412,1.5299867030334815e-07
38,finetune,0.3951318735349263,0.49367036438064943,0.8923275306254029,0.7717041800643086,0.883807247529496,0.7602419188464337,6.819348298638839e-08
39,finetune,0.37843925014455265,0.5001134496793103,0.9090909090909091,0.77491961414791,0.902189182939696,0.7639647844565878,1.7077534966650767e-08
40,finetune,0.40588207001996607,0.47215533917739844,0.8813668600902643,0.7909967845659164,0.8727777203199726,0.7745497128199409,0.0
