epoch,phase,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
1,head,0.729791870975398,0.6767391808068932,0.5540950455005056,0.592964824120603,0.5256966126080276,0.5190798699167587,0.0001
2,head,0.7200103475061538,0.7035405731680405,0.5348837209302325,0.5025125628140703,0.5094965369122886,0.4951697629724536,0.0001
3,head,0.7275838625322579,0.6844324906866754,0.5116279069767442,0.5778894472361809,0.4991670030457598,0.5773665048543689,7.500000000000001e-05
4,head,0.7066905983056048,0.6716827938904115,0.5571284125379171,0.5979899497487438,0.5424739541525488,0.5314339533788557,2.500000000000001e-05
5,head,0.7417685538982357,0.6832702696023873,0.537917087967644,0.5879396984924623,0.5105153433366003,0.5813321018062397,0.0
1,finetune,0.7135512419609981,0.6955250223078321,0.5460060667340748,0.5226130653266332,0.5228213716571191,0.5082585511770061,1e-05
2,finetune,0.7068472489548887,0.7044607523697705,0.5722952477249748,0.46733668341708545,0.557642264473349,0.4601248976248976,1e-05
3,finetune,0.6743179320445316,0.6539229463093245,0.6016177957532861,0.6331658291457286,0.5902117581733439,0.5779120783333818,9.98292246503335e-06
4,finetune,0.6605533717616383,0.6576567424002604,0.6643073811931244,0.6130653266331658,0.646998365872538,0.5847087839119711,9.931806517013612e-06
5,finetune,0.6348811501318813,0.6521790518832566,0.673407482305359,0.6180904522613065,0.6629754864983198,0.5839568661971831,9.847001329696653e-06
6,finetune,0.6236990116483884,0.6808227366538503,0.6966632962588474,0.6030150753768844,0.6838639560158548,0.5863003605168284,9.729086208503174e-06
7,finetune,0.5807265784550002,0.6456873087427724,0.7391304347826086,0.6331658291457286,0.7259363802747918,0.5991114054695477,9.578866633275289e-06
8,finetune,0.5975690190543781,0.7020560053724739,0.723963599595551,0.5678391959798995,0.710404633577347,0.5584623323013416,9.397368756032445e-06
9,finetune,0.5532356020292932,0.6764904530204121,0.7553083923154702,0.6180904522613065,0.7443232318052849,0.5466426858513189,9.185832391312644e-06
10,finetune,0.5339824997257776,0.6797556020506662,0.7836198179979778,0.6130653266331658,0.7742972315829886,0.5999738937475525,8.94570254698197e-06
11,finetune,0.5333840744560481,0.6183881181568357,0.7674418604651163,0.6834170854271356,0.7556797188496207,0.6064601186552406,8.67861955336566e-06
12,finetune,0.5075953875200332,0.6514117675810004,0.8028311425682507,0.6733668341708543,0.7925668022987542,0.6301855505046172,8.386407858128707e-06
13,finetune,0.48669790112695027,0.630475201498923,0.8129423660262892,0.6834170854271356,0.8047992301430572,0.6223908918406071,8.071063563448341e-06
14,finetune,0.4805056805617889,0.6443838231527625,0.8281092012133469,0.6884422110552764,0.8183713594330654,0.585973154362416,7.734740790612137e-06
15,finetune,0.46112569428309874,0.6400105039678027,0.8432760364004045,0.678391959798995,0.8346412525821292,0.6372750056960583,7.379736965185369e-06
16,finetune,0.4312885031782098,0.6779898099563829,0.8554095045500506,0.5778894472361809,0.8492443938468492,0.5721744471744472,7.008477123264849e-06
17,finetune,0.41643945446390473,0.6404788823583019,0.8746208291203236,0.6934673366834171,0.8685223939482306,0.6501829918446155,6.6234973460234184e-06
18,finetune,0.4199987242508706,0.6394786559157635,0.8756319514661274,0.6582914572864321,0.8692806875586317,0.6446428571428571,6.227427435703997e-06
19,finetune,0.4098668981972551,0.6531297729242986,0.8756319514661274,0.678391959798995,0.8699915035508745,0.6283846872082166,5.82297295140367e-06
20,finetune,0.41222563443217647,0.6293274625461904,0.8725985844287159,0.6834170854271356,0.8664017873990085,0.6326153846153846,5.412896727361663e-06
21,finetune,0.38045038142749105,0.6431026524634816,0.8938321536905965,0.6934673366834171,0.8890171371775758,0.6472963942237848,5e-06
22,finetune,0.3956675701242607,0.6478314507546736,0.890798786653185,0.6683417085427136,0.8842643158058979,0.6504683840749415,4.587103272638339e-06
23,finetune,0.3651224381400553,0.6828521645847877,0.9191102123356926,0.6834170854271356,0.9142698635599245,0.6186695866411169,4.17702704859633e-06
24,finetune,0.37242097994435064,0.6714140799776394,0.8988877654196158,0.6532663316582915,0.8946213186719516,0.6210779037999834,3.7725725642960047e-06
25,finetune,0.34592995623124745,0.6585286702942009,0.9180990899898888,0.6934673366834171,0.9135867190913063,0.6442783882783882,3.3765026539765832e-06
26,finetune,0.36837059795796206,0.6445257507975976,0.9201213346814965,0.7035175879396985,0.9167154343629447,0.6668747340048233,2.991522876735154e-06
27,finetune,0.34458571786947995,0.6490166262166583,0.9312436804853387,0.6934673366834171,0.9276299931129477,0.6411234294161123,2.6202630348146323e-06
28,finetune,0.3771569647188736,0.647839802892963,0.9029322548028311,0.6733668341708543,0.8973311994463429,0.6301855505046172,2.265259209387867e-06
29,finetune,0.3625730916752251,0.6311634557331027,0.910010111223458,0.6884422110552764,0.9057612195014888,0.6537382128423889,1.928936436551661e-06
30,finetune,0.3619682353114214,0.638889733570904,0.917087967644085,0.6884422110552764,0.9125624261452341,0.6537382128423889,1.6135921418712959e-06
31,finetune,0.3476732140604719,0.6738628400630088,0.9271991911021233,0.6331658291457286,0.923074928701063,0.6221355182728574,1.321380446634342e-06
32,finetune,0.3859930466954701,0.6789987545516623,0.8948432760364005,0.6834170854271356,0.8896271686969361,0.6107126222636237,1.0542974530180327e-06
33,finetune,0.36142282671586085,0.6626849342231176,0.923154701718908,0.6934673366834171,0.9187205328950214,0.6501829918446155,8.141676086873574e-07
34,finetune,0.35372681944387147,0.6475743528586536,0.9130434782608695,0.6934673366834171,0.9082971786401235,0.6442783882783882,6.026312439675553e-07
35,finetune,0.3441756000051122,0.639364273703877,0.9191102123356926,0.7035175879396985,0.9146118248376848,0.6559413919413919,4.211333667247125e-07
36,finetune,0.3511891135733096,0.649833812785508,0.9180990899898888,0.6733668341708543,0.91367053004219,0.6452762923351159,2.7091379149682683e-07
