epoch,phase,train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,lr
1,head,0.7326850480682845,0.7085416391731458,0.5409413281753708,0.4694533762057878,0.5121158998211597,0.45537619002133284,0.0001
2,head,0.7225748728660519,0.6958079857458256,0.5261121856866537,0.5144694533762058,0.513883292076833,0.5139669430041088,0.0001
3,head,0.7319021724563195,0.6745590222610155,0.533204384268214,0.5819935691318328,0.5117670793086537,0.5629000172980454,7.500000000000001e-05
4,head,0.7183385184701222,0.7041820954663194,0.559638942617666,0.49517684887459806,0.5272449364391179,0.4848657487999156,2.500000000000001e-05
5,head,0.7180100321615995,0.6957059322446105,0.5312701482914249,0.5466237942122186,0.5135529349844801,0.545420618877313,0.0
1,finetune,0.7201835672598667,0.7287692334682612,0.5454545454545454,0.4405144694533762,0.5201756137375404,0.4097513089005236,1e-05
2,finetune,0.6887831873927556,0.6797925159095568,0.5931656995486783,0.5852090032154341,0.5769119201447355,0.582724010608976,1e-05
3,finetune,0.6576062895496917,0.6286496888019648,0.6486137975499677,0.6559485530546624,0.6306557134224431,0.6302432303298999,9.98292246503335e-06
4,finetune,0.6368288328231034,0.6135380087941406,0.6834300451321728,0.6655948553054662,0.662063163051625,0.6512851474900812,9.931806517013612e-06
5,finetune,0.5939773909896516,0.5579970471345344,0.7221147646679562,0.7491961414790996,0.7041696667267048,0.7257123473541385,9.847001329696653e-06
6,finetune,0.5663105432330832,0.5857879129445055,0.7595099935525468,0.7009646302250804,0.7406746315462485,0.6954095011426225,9.729086208503174e-06
7,finetune,0.5505654101291831,0.5170366636618158,0.769825918762089,0.7620578778135049,0.7534259202770216,0.7428488424063646,9.578866633275289e-06
8,finetune,0.529191865565929,0.5160949684415983,0.7827208252740168,0.7620578778135049,0.7663969759119661,0.7364165292285139,9.397368756032445e-06
9,finetune,0.5027831335132311,0.5266644121941263,0.8007736943907157,0.7491961414790996,0.7851701371254445,0.7404784320438206,9.185832391312644e-06
10,finetune,0.4969952182566866,0.48410304460878156,0.8136686009026435,0.7781350482315113,0.8001061369925324,0.7640442025399967,8.94570254698197e-06
11,finetune,0.4784766674272327,0.4992598982294273,0.8304319793681496,0.7717041800643086,0.8187347385868515,0.761608636977058,8.67861955336566e-06
12,finetune,0.46832644213099084,0.4557201883417234,0.8375241779497099,0.8070739549839229,0.825124651459129,0.7765162402989365,8.386407858128707e-06
13,finetune,0.4424310863825062,0.4397015485349575,0.8620245003223727,0.8006430868167203,0.8530646612174356,0.7727251296558226,8.071063563448341e-06
14,finetune,0.4308420853181319,0.44611338078017404,0.8626692456479691,0.8006430868167203,0.8520240353497914,0.7622324159021406,7.734740790612137e-06
15,finetune,0.4385841408135582,0.42918095098047776,0.8568665377176016,0.8167202572347267,0.8468313054494856,0.7915868182512903,7.379736965185369e-06
16,finetune,0.43067135876567036,0.4381386545693376,0.865892972275951,0.8070739549839229,0.8555514163311507,0.7872194854953476,7.008477123264849e-06
17,finetune,0.40773408171594105,0.4592516498933651,0.8916827852998066,0.8070739549839229,0.8825271221651567,0.7958245798319328,6.6234973460234184e-06
18,finetune,0.40916130674953693,0.4382804708848812,0.8878143133462283,0.8135048231511254,0.8782363642270083,0.7951902988463984,6.227427435703997e-06
